---------- SpectralCalc.com -------------
 
 query:
    database: unknown
    molecules: O2 (7)
    lower waveband limit: 0.760 microns (13157.8947368421 cm-1)
    upper waveband limit: 0.781 microns (12804.0973111396 cm-1)
    intensity threshold: none
 
 number of lines found: 374
 
molecule, isotope, frequency, intensity, einstein_a, air_halfwidth, self_halfwidth, lower_energy, t_exponent, p_shift, upper_global, lower_global, upper_local, lower_local, err1, err2, err3, err4, err5, err6, ref1, ref2, ref3, ref4, ref5, ref6, mixing_flag, upper_weight, lower_weight
7,1,13023.078597,4.2e-25,0.022,0.0375,0.039,931.7438,0.63,-0.0089,       b      0,       X      0,, P 25Q 24     d,5,8,7,7,5,3,45,26,15,12,1,2,,49,49
7,1,13023.48451,5.78e-30,0.0000003022,0.0354,0.037,931.3374,0.63,-0.0091,       b      0,       X      0,, P 25O 26     q,5,7,6,6,5,3,47,28,7,4,1,2,,49,53
7,2,13024.003273,7.733e-28,0.02255,0.0365,0.038,952.8865,0.63,-0.0091,       b      0,       X      0,, P 26P 26     d,5,7,6,7,5,3,46,27,15,12,1,2,,51,53
7,3,13025.323794,1.932e-28,0.02454,0.0375,0.039,906.8432,0.63,-0.0089,       b      0,       X      0,, P 25P 25     d,3,5,6,6,5,3,46,27,15,12,1,2,,294,306
7,2,13025.792682,7.428e-28,0.02148,0.0365,0.038,951.0971,0.63,-0.0089,       b      0,       X      0,, P 26Q 25     d,5,7,6,7,5,3,46,27,15,12,1,2,,51,51
7,3,13027.116866,1.851e-28,0.02331,0.0375,0.039,905.0501,0.63,-0.0089,       b      0,       X      0,, P 25Q 24     d,3,5,6,6,5,3,46,27,15,12,1,2,,294,294
7,2,13028.905423,1.047e-27,0.0226,0.0375,0.039,882.5834,0.63,-0.0089,       b      0,       X      0,, P 25P 25     d,5,7,6,7,5,3,46,27,15,12,1,2,,49,51
7,3,13030.270762,2.603e-28,0.0246,0.0389,0.04,837.3604,0.63,-0.0089,       b      0,       X      0,, P 24P 24     d,3,5,6,6,5,3,46,27,15,12,1,2,,282,294
7,2,13030.703143,1.004e-27,0.02149,0.0375,0.039,880.7857,0.63,-0.0089,       b      0,       X      0,, P 25Q 24     d,5,7,6,7,5,3,46,27,15,12,1,2,,49,49
7,1,13031.394096,8.005e-25,0.02332,0.0399,0.04,793.209,0.63,-0.0089,       b      0,       X      0,, P 23P 23     d,5,8,7,7,5,3,45,26,15,12,1,2,,45,47
7,3,13032.072436,2.488e-28,0.02332,0.0389,0.04,835.5587,0.63,-0.0089,       b      0,       X      0,, P 24Q 23     d,3,5,6,6,5,3,46,27,15,12,1,2,,282,282
7,1,13033.199679,7.629e-25,0.02204,0.0399,0.04,791.4034,0.63,-0.0089,       b      0,       X      0,, P 23Q 22     d,5,8,7,7,5,3,45,26,15,12,1,2,,45,45
7,1,13033.29479,1.97e-29,0.00000008052,0.0478,0.048,188.8531,0.73,-0.0075,       b      0,       X      0,, N 11O 10     q,5,7,6,6,5,3,47,28,7,4,1,2,,17,21
7,1,13033.56974,1.06e-29,0.0000003056,0.0376,0.039,791.0332,0.63,-0.0089,       b      0,       X      0,, P 23O 24     q,5,7,6,6,5,3,47,28,7,4,1,2,,45,49
7,2,13033.719101,1.398e-27,0.02266,0.0389,0.04,814.962,0.63,-0.0089,       b      0,       X      0,, P 24P 24     d,5,7,6,7,5,3,46,27,15,12,1,2,,47,49
7,3,13035.12703,3.454e-28,0.02467,0.0399,0.04,770.6355,0.63,-0.0089,       b      0,       X      0,, P 23P 23     d,3,5,6,6,5,3,46,27,15,12,1,2,,270,282
7,2,13035.525171,1.338e-27,0.0215,0.0389,0.04,813.1559,0.63,-0.0089,       b      0,       X      0,, P 24Q 23     d,5,7,6,7,5,3,46,27,15,12,1,2,,47,47
7,3,13036.937353,3.295e-28,0.02334,0.0399,0.04,768.8252,0.63,-0.0089,       b      0,       X      0,, P 23Q 22     d,3,5,6,6,5,3,46,27,15,12,1,2,,270,270
7,2,13038.444484,1.84e-27,0.02274,0.0399,0.04,750.0249,0.63,-0.0089,       b      0,       X      0,, P 23P 23     d,5,7,6,7,5,3,46,27,15,12,1,2,,45,47
7,3,13039.892757,4.515e-28,0.02475,0.0409,0.041,706.6712,0.63,-0.0089,       b      0,       X      0,, P 22P 22     d,3,5,6,6,5,3,46,27,15,12,1,2,,258,270
7,2,13040.258949,1.756e-27,0.02151,0.0399,0.04,748.2104,0.63,-0.0089,       b      0,       X      0,, P 23Q 22     d,5,7,6,7,5,3,46,27,15,12,1,2,,45,45
7,1,13041.123637,1.372e-24,0.02347,0.0416,0.042,664.2596,0.63,-0.0089,       b      0,       X      0,, P 21P 21     d,5,8,7,7,5,3,45,26,15,12,1,2,,41,43
7,3,13041.711783,4.297e-28,0.02335,0.0409,0.041,704.8522,0.63,-0.0089,       b      0,       X      0,, P 22Q 21     d,3,5,6,6,5,3,46,27,15,12,1,2,,258,258
7,1,13042.947271,1.301e-24,0.02207,0.0416,0.042,662.436,0.64,-0.0085,       b      0,       X      0,, P 21Q 20     d,5,8,7,7,5,3,45,26,15,12,1,2,,41,41
7,2,13043.081737,2.385e-27,0.0228,0.0409,0.041,687.7747,0.63,-0.0089,       b      0,       X      0,, P 22P 22     d,5,7,6,7,5,3,46,27,15,12,1,2,,43,45
7,1,13043.28109,1.82e-29,0.0000003082,0.0398,0.041,662.1021,0.63,-0.0089,       b      0,       X      0,, P 21O 22     q,5,7,6,6,5,3,47,28,7,4,1,2,,41,45
7,3,13044.568092,5.812e-28,0.02483,0.0416,0.042,645.47,0.63,-0.0089,       b      0,       X      0,, P 21P 21     d,3,5,6,6,5,3,46,27,15,12,1,2,,246,258
7,2,13044.904646,2.271e-27,0.02153,0.0409,0.041,685.9518,0.63,-0.0089,       b      0,       X      0,, P 22Q 21     d,5,7,6,7,5,3,46,27,15,12,1,2,,43,43
7,3,13046.395881,5.517e-28,0.02337,0.0416,0.042,643.6422,0.64,-0.0085,       b      0,       X      0,, P 21Q 20     d,3,5,6,6,5,3,46,27,15,12,1,2,,246,246
7,2,13047.631011,3.046e-27,0.02288,0.0416,0.042,628.2137,0.63,-0.0089,       b      0,       X      0,, P 21P 21     d,5,8,6,7,5,3,46,27,15,12,1,2,,41,43
7,3,13049.153171,7.367e-28,0.02493,0.0426,0.042,587.0343,0.64,-0.0085,       b      0,       X      0,, P 20P 20     d,3,5,6,6,5,3,46,27,15,12,1,2,,234,246
7,2,13049.462421,2.894e-27,0.02155,0.0416,0.042,626.3823,0.64,-0.0085,       b      0,       X      0,, P 21Q 20     d,5,8,6,7,5,3,46,27,15,12,1,2,,41,41
7,1,13050.480752,2.207e-24,0.02366,0.0433,0.043,546.7042,0.64,-0.0083,       b      0,       X      0,, P 19P 19     d,5,8,7,7,5,3,45,26,15,12,1,2,,37,39
7,3,13050.989794,6.972e-28,0.02339,0.0426,0.042,585.1977,0.64,-0.0083,       b      0,       X      0,, P 20Q 19     d,3,5,6,6,5,3,46,27,15,12,1,2,,234,234
7,1,13051.93672,2.19e-29,0.00000008754,0.0491,0.049,128.4921,0.74,-0.0073,       b      0,       X      0,, N  9O  8     q,5,7,6,6,5,3,47,28,7,4,1,2,,13,17
7,2,13052.092445,3.832e-27,0.02297,0.0426,0.042,571.3444,0.64,-0.0085,       b      0,       X      0,, P 20P 20     d,5,8,6,7,5,3,46,27,15,12,1,2,,39,41
7,1,13052.322739,2.079e-24,0.0221,0.0433,0.043,544.8622,0.65,-0.0078,       b      0,       X      0,, P 19Q 18     d,5,8,7,7,5,3,45,26,15,12,1,2,,37,37
7,1,13052.61982,2.94e-29,0.0000003121,0.0417,0.042,544.5651,0.64,-0.0085,       b      0,       X      0,, P 19O 20     q,5,7,6,6,5,3,47,28,7,4,1,2,,37,41
7,3,13053.64812,9.193e-28,0.02503,0.0433,0.043,531.3663,0.64,-0.0083,       b      0,       X      0,, P 19P 19     d,3,5,6,6,5,3,46,27,15,12,1,2,,222,234
7,2,13053.932422,3.63e-27,0.02157,0.0426,0.042,569.5044,0.64,-0.0083,       b      0,       X      0,, P 20Q 19     d,5,8,6,7,5,3,46,27,15,12,1,2,,39,39
7,3,13055.493658,8.671e-28,0.02341,0.0433,0.043,529.5208,0.65,-0.0078,       b      0,       X      0,, P 19Q 18     d,3,5,6,6,5,3,46,27,15,12,1,2,,222,222
7,2,13056.466167,4.746e-27,0.02306,0.0433,0.043,517.1688,0.64,-0.0083,       b      0,       X      0,, P 19P 19     d,5,8,6,7,5,3,46,27,15,12,1,2,,37,39
7,3,13058.05305,1.129e-27,0.02515,0.0439,0.044,478.4683,0.65,-0.0078,       b      0,       X      0,, P 18P 18     d,3,5,6,6,5,3,46,27,15,12,1,2,,210,222
7,2,13058.314787,4.482e-27,0.02159,0.0433,0.043,515.3202,0.65,-0.0078,       b      0,       X      0,, P 19Q 18     d,5,8,6,7,5,3,46,27,15,12,1,2,,37,37
7,1,13059.46652,3.324e-24,0.02389,0.0446,0.044,440.5617,0.65,-0.0075,       b      0,       X      0,, P 17P 17     d,5,8,7,7,5,3,45,26,15,12,1,2,,33,35
7,3,13059.907598,1.061e-27,0.02343,0.0439,0.044,476.6137,0.65,-0.0075,       b      0,       X      0,, P 18Q 17     d,3,5,6,6,5,3,46,27,15,12,1,2,,210,210
7,2,13060.752291,5.789e-27,0.02317,0.0439,0.044,465.6892,0.65,-0.0078,       b      0,       X      0,, P 18P 18     d,5,8,6,7,5,3,46,27,15,12,1,2,,35,37
7,1,13061.327268,3.108e-24,0.02214,0.0446,0.044,438.701,0.65,-0.0074,       b      0,       X      0,, P 17Q 16     d,5,8,7,7,5,3,45,26,15,12,1,2,,33,33
7,1,13061.58694,4.44e-29,0.0000003159,0.0434,0.043,438.4414,0.65,-0.0078,       b      0,       X      0,, P 17O 18     q,5,7,6,6,5,3,47,28,7,4,1,2,,33,37
7,3,13062.368065,1.364e-27,0.02527,0.0446,0.044,428.3422,0.65,-0.0075,       b      0,       X      0,, P 17P 17     d,3,5,6,6,5,3,46,27,15,12,1,2,,198,210
7,2,13062.609642,5.447e-27,0.02161,0.0439,0.044,463.8318,0.65,-0.0075,       b      0,       X      0,, P 18Q 17     d,5,8,6,7,5,3,46,27,15,12,1,2,,35,35
7,3,13064.231733,1.277e-27,0.02345,0.0446,0.044,426.4786,0.65,-0.0074,       b      0,       X      0,, P 17Q 16     d,3,5,6,6,5,3,46,27,15,12,1,2,,198,198
7,2,13064.950922,6.949e-27,0.02328,0.0446,0.044,416.9074,0.65,-0.0075,       b      0,       X      0,, P 17P 17     d,5,8,6,7,5,3,46,27,15,12,1,2,,33,35
7,3,13066.593254,1.621e-27,0.02541,0.0453,0.045,380.9902,0.65,-0.0074,       b      0,       X      0,, P 16P 16     d,3,5,6,6,5,3,46,27,15,12,1,2,,186,198
7,2,13066.817107,6.512e-27,0.02163,0.0446,0.044,415.0412,0.65,-0.0074,       b      0,       X      0,, P 17Q 16     d,5,8,6,7,5,3,46,27,15,12,1,2,,33,33
7,1,13068.081811,4.679e-24,0.02418,0.046,0.045,345.8494,0.66,-0.0074,       b      0,       X      0,, P 15P 15     d,5,8,7,7,5,3,45,26,15,12,1,2,,29,31
7,3,13068.466175,1.511e-27,0.02348,0.0453,0.045,379.1173,0.66,-0.0074,       b      0,       X      0,, P 16Q 15     d,3,5,6,6,5,3,46,27,15,12,1,2,,186,186
7,2,13069.062149,8.206e-27,0.02341,0.0453,0.045,370.8254,0.65,-0.0074,       b      0,       X      0,, P 16P 16     d,5,8,6,7,5,3,46,27,15,12,1,2,,31,33
7,1,13069.961892,4.332e-24,0.02219,0.046,0.045,343.9694,0.67,-0.0074,       b      0,       X      0,, P 15Q 14     d,5,8,7,7,5,3,45,26,15,12,1,2,,29,29
7,1,13070.1832,6.27e-29,0.0000003208,0.0447,0.044,343.7481,0.65,-0.0074,       b      0,       X      0,, P 15O 16     q,5,7,6,6,5,3,47,28,7,4,1,2,,29,33
7,1,13070.22159,2.18e-29,0.00000009953,0.0507,0.051,79.607,0.73,-0.0071,       b      0,       X      0,, N  7O  6     q,5,7,6,6,5,3,47,28,7,4,1,2,,9,13
7,3,13070.728695,1.894e-27,0.02558,0.046,0.045,336.414,0.66,-0.0074,       b      0,       X      0,, P 15P 15     d,4,5,6,6,5,3,46,27,15,12,1,2,,174,186
7,2,13070.937292,7.658e-27,0.02166,0.0453,0.045,368.9502,0.66,-0.0074,       b      0,       X      0,, P 16Q 15     d,5,8,6,7,5,3,46,27,15,12,1,2,,31,31
7,3,13072.611027,1.756e-27,0.0235,0.046,0.045,334.5316,0.67,-0.0074,       b      0,       X      0,, P 15Q 14     d,4,5,6,6,5,3,46,27,15,12,1,2,,174,174
7,2,13073.086052,9.532e-27,0.02356,0.046,0.045,327.4449,0.66,-0.0074,       b      0,       X      0,, P 15P 15     d,5,8,6,7,5,3,46,27,15,12,1,2,,29,31
7,3,13074.774454,2.174e-27,0.02575,0.0463,0.046,294.6153,0.67,-0.0074,       b      0,       X      0,, P 14P 14     d,4,5,6,6,5,3,46,27,15,12,1,2,,162,174
7,2,13074.970302,8.851e-27,0.02168,0.046,0.045,325.5607,0.67,-0.0074,       b      0,       X      0,, P 15Q 14     d,5,8,6,7,5,3,46,27,15,12,1,2,,29,29
7,1,13076.327282,6.131e-24,0.02455,0.047,0.046,262.5826,0.7,-0.0074,       b      0,       X      0,, P 13P 13     d,5,8,7,7,5,3,45,26,15,12,1,2,,25,27
7,3,13076.666392,2.005e-27,0.02354,0.0463,0.046,292.7234,0.7,-0.0074,       b      0,       X      0,, P 14Q 13     d,4,5,6,6,5,3,46,27,15,12,1,2,,162,162
7,2,13077.022698,1.089e-26,0.02374,0.0463,0.046,286.7677,0.67,-0.0074,       b      0,       X      0,, P 14P 14     d,5,8,6,7,5,3,46,27,15,12,1,2,,27,29
7,1,13078.227537,5.605e-24,0.02224,0.047,0.046,260.6824,0.72,-0.0074,       b      0,       X      0,, P 13Q 12     d,5,8,7,7,5,3,45,26,15,12,1,2,,25,25
7,1,13078.4091,8.24e-29,0.0000003267,0.0458,0.046,260.5009,0.67,-0.0074,       b      0,       X      0,, P 13O 14     q,5,7,6,6,5,3,47,28,7,4,1,2,,25,29
7,3,13078.730587,2.452e-27,0.02596,0.047,0.046,255.5958,0.7,-0.0074,       b      0,       X      0,, P 13P 13     d,4,5,6,6,5,3,46,27,15,12,1,2,,150,162
7,2,13078.916235,1.005e-26,0.02171,0.0463,0.046,284.8742,0.7,-0.0074,       b      0,       X      0,, P 14Q 13     d,5,8,6,7,5,3,46,27,15,12,1,2,,27,27
7,3,13080.632369,2.246e-27,0.02357,0.047,0.046,253.6941,0.72,-0.0074,       b      0,       X      0,, P 13Q 12     d,4,5,6,6,5,3,46,27,15,12,1,2,,150,150
7,2,13080.872144,1.221e-26,0.02391,0.047,0.046,248.7952,0.7,-0.0074,       b      0,       X      0,, P 13P 13     d,5,8,6,7,5,3,46,27,15,12,1,2,,25,27
7,3,13082.597136,2.715e-27,0.02622,0.0473,0.047,219.3571,0.72,-0.0074,       b      0,       X      0,, P 12P 12     d,4,5,6,6,5,3,46,27,15,12,1,2,,138,150
7,2,13082.775192,1.12e-26,0.02174,0.047,0.046,246.8922,0.72,-0.0074,       b      0,       X      0,, P 13Q 12     d,5,8,6,7,5,3,46,27,15,12,1,2,,25,25
7,1,13084.203384,7.445e-24,0.02506,0.048,0.047,190.7748,0.72,-0.00755,       b      0,       X      0,, P 11P 11     d,5,8,7,7,5,3,45,26,15,12,1,2,,21,23
7,3,13084.509064,2.467e-27,0.02361,0.0473,0.047,217.4452,0.72,-0.00755,       b      0,       X      0,, P 12Q 11     d,4,5,6,6,5,3,46,27,15,12,1,2,,138,138
7,2,13084.634433,1.346e-26,0.02415,0.0473,0.047,213.529,0.72,-0.0074,       b      0,       X      0,, P 12P 12     d,5,8,6,7,5,3,46,27,15,12,1,2,,23,25
7,1,13086.125129,6.69e-24,0.02232,0.048,0.047,188.853,0.73,-0.0075,       b      0,       X      0,, P 11Q 10     d,5,8,7,7,5,3,45,26,15,12,1,2,,21,21
7,1,13086.26481,1.004e-28,0.0000003347,0.0468,0.047,188.7134,0.72,-0.0074,       b      0,       X      0,, P 11O 12     q,5,7,6,6,5,3,47,28,7,4,1,2,,21,25
7,3,13086.374132,2.947e-27,0.0265,0.048,0.047,185.9005,0.72,-0.00755,       b      0,       X      0,, P 11P 11     d,4,5,6,6,5,3,46,27,15,12,1,2,,126,138
7,2,13086.547273,1.225e-26,0.02178,0.0473,0.047,211.6162,0.72,-0.00755,       b      0,       X      0,, P 12Q 11     d,5,8,6,7,5,3,46,27,15,12,1,2,,23,23
7,1,13088.15293,1.87e-29,0.0000001285,0.053,0.053,42.2001,0.72,-0.00645,       b      0,       X      0,, N  5O  4     q,5,7,6,6,5,3,47,28,7,4,1,2,,5,9
7,3,13088.296594,2.654e-27,0.02365,0.048,0.047,183.9781,0.73,-0.0075,       b      0,       X      0,, P 11Q 10     d,4,5,6,6,5,3,46,27,15,12,1,2,,126,126
7,2,13088.309598,1.455e-26,0.02442,0.048,0.047,180.9704,0.72,-0.00755,       b      0,       X      0,, P 11P 11     d,5,8,6,7,5,3,46,27,15,12,1,2,,21,23
7,3,13090.061596,3.135e-27,0.02686,0.0483,0.048,155.2274,0.73,-0.0075,       b      0,       X      0,, P 10P 10     d,4,5,6,6,5,3,46,27,15,12,1,2,,114,126
7,2,13090.23259,1.312e-26,0.02182,0.048,0.047,179.0474,0.73,-0.0075,       b      0,       X      0,, P 11Q 10     d,5,8,6,7,5,3,46,27,15,12,1,2,,21,21
7,1,13091.710358,8.312e-24,0.02581,0.049,0.048,130.4375,0.74,-0.0075,       b      0,       X      0,, P  9P  9     d,5,8,7,7,5,3,45,26,15,12,1,2,,17,19
7,2,13091.89766,1.541e-26,0.02474,0.0483,0.048,151.1206,0.73,-0.0075,       b      0,       X      0,, P 10P 10     d,5,8,6,7,5,3,46,27,15,12,1,2,,19,21
7,3,13091.995098,2.792e-27,0.02371,0.0483,0.048,153.2939,0.74,-0.0075,       b      0,       X      0,, P 10Q  9     d,4,5,6,6,5,3,46,27,15,12,1,2,,114,114
7,1,13093.655833,7.287e-24,0.02242,0.049,0.048,128.492,0.74,-0.0073,       b      0,       X      0,, P  9Q  8     d,5,8,7,7,5,3,45,26,15,12,1,2,,17,17
7,3,13093.659535,3.262e-27,0.02729,0.049,0.048,127.3389,0.74,-0.0075,       b      0,       X      0,, P  9P  9     d,4,5,6,6,5,3,46,27,15,12,1,2,,102,114
7,1,13093.75012,1.123e-28,0.0000003453,0.0478,0.048,128.3978,0.73,-0.0075,       b      0,       X      0,, P  9O 10     q,5,7,6,6,5,3,47,28,7,4,1,2,,17,21
7,2,13093.831279,1.375e-26,0.02188,0.0483,0.048,149.187,0.74,-0.0075,       b      0,       X      0,, P 10Q  9     d,5,8,6,7,5,3,46,27,15,12,1,2,,19,19
7,2,13095.398629,1.598e-26,0.02514,0.049,0.048,123.9808,0.74,-0.0075,       b      0,       X      0,, P  9P  9     d,5,8,6,7,5,3,46,27,15,12,1,2,,17,19
7,3,13095.604765,2.867e-27,0.02377,0.049,0.048,125.3937,0.74,-0.0073,       b      0,       X      0,, P  9Q  8     d,4,5,6,6,5,3,46,27,15,12,1,2,,102,102
7,3,13097.167946,3.316e-27,0.02785,0.0497,0.049,102.2362,0.74,-0.0073,       b      0,       X      0,, P  8P  8     d,4,5,6,6,5,3,46,27,15,12,1,2,,90,102
7,2,13097.343514,1.408e-26,0.02195,0.049,0.048,122.0359,0.74,-0.0073,       b      0,       X      0,, P  9Q  8     d,5,8,6,7,5,3,46,27,15,12,1,2,,17,17
7,2,13098.812502,1.619e-26,0.02565,0.0497,0.049,99.552,0.74,-0.0073,       b      0,       X      0,, P  8P  8     d,5,8,6,7,5,3,46,27,15,12,1,2,,15,17
7,1,13098.848243,8.426e-24,0.02701,0.0507,0.05,81.5805,0.73,-0.007,       b      0,       X      0,, P  7P  7     d,5,8,7,7,5,3,45,26,15,12,1,2,,13,15
7,3,13099.125864,2.866e-27,0.02385,0.0497,0.049,100.2783,0.73,-0.007,       b      0,       X      0,, P  8Q  7     d,4,5,6,6,5,3,46,27,15,12,1,2,,90,90
7,3,13100.586813,3.284e-27,0.02856,0.0507,0.05,79.9202,0.73,-0.007,       b      0,       X      0,, P  7P  7     d,4,5,6,6,5,3,46,27,15,12,1,2,,78,90
7,2,13100.769551,1.403e-26,0.02203,0.0497,0.049,97.595,0.73,-0.007,       b      0,       X      0,, P  8Q  7     d,5,8,6,7,5,3,46,27,15,12,1,2,,15,15
7,1,13100.821748,7.11e-24,0.02258,0.0507,0.05,79.6069,0.73,-0.0071,       b      0,       X      0,, P  7Q  6     d,5,8,7,7,5,3,45,26,15,12,1,2,,13,13
7,1,13100.86413,1.14e-28,0.0000003619,0.0491,0.049,79.5646,0.74,-0.0073,       b      0,       X      0,, P  7O  8     q,5,7,6,6,5,3,47,28,7,4,1,2,,13,17
7,2,13102.139268,1.599e-26,0.02632,0.0507,0.05,77.8352,0.73,-0.007,       b      0,       X      0,, P  7P  7     d,5,8,6,7,5,3,46,27,15,12,1,2,,13,15
7,3,13102.558824,2.779e-27,0.02395,0.0507,0.05,77.9481,0.73,-0.0071,       b      0,       X      0,, P  7Q  6     d,4,5,6,6,5,3,46,27,15,12,1,2,,78,78
7,3,13103.916109,3.158e-27,0.02954,0.0517,0.051,60.3917,0.73,-0.0071,       b      0,       X      0,, P  6P  6     d,4,5,6,6,5,3,46,27,15,12,1,2,,66,78
7,2,13104.109789,1.357e-26,0.02213,0.0507,0.05,75.8647,0.73,-0.0071,       b      0,       X      0,, P  7Q  6     d,5,8,6,7,5,3,46,27,15,12,1,2,,13,13
7,2,13105.378901,1.533e-26,0.0272,0.0517,0.051,58.8312,0.73,-0.0071,       b      0,       X      0,, P  6P  6     d,5,8,6,7,5,3,46,27,15,12,1,2,,11,13
7,1,13105.61687,7.573e-24,0.02927,0.0531,0.052,44.2117,0.74,-0.0071,       b      0,       X      0,, P  5P  5     d,5,8,7,7,5,3,45,26,15,12,1,2,,9,11
7,1,13105.75288,1.14e-29,0.0000003461,0.0563,0.055,16.2529,0.71,-0.0051,       b      0,       X      0,, N  3O  2     q,5,7,6,6,5,3,47,28,7,4,1,2,,1,5
7,3,13105.904385,2.6e-27,0.02409,0.0517,0.051,58.4035,0.74,-0.0071,       b      0,       X      0,, P  6Q  5     d,4,5,6,6,5,3,46,27,15,12,1,2,,66,66
7,3,13107.155796,2.936e-27,0.03096,0.0531,0.052,43.6517,0.74,-0.0071,       b      0,       X      0,, P  5P  5     d,4,5,6,6,5,3,46,27,15,12,1,2,,54,66
7,2,13107.364921,1.266e-26,0.02226,0.0517,0.051,56.8452,0.74,-0.0071,       b      0,       X      0,, P  6Q  5     d,5,8,6,7,5,3,46,27,15,12,1,2,,11,11
7,1,13107.60461,1.023e-28,0.0000003917,0.0507,0.051,42.224,0.73,-0.0071,       b      0,       X      0,, P  5O  6     q,5,7,6,6,5,3,47,28,7,4,1,2,,9,13
7,1,13107.628463,5.974e-24,0.02287,0.0531,0.052,42.2001,0.72,-0.00645,       b      0,       X      0,, P  5Q  4     d,5,8,7,7,5,3,45,26,15,12,1,2,,9,9
7,2,13108.531365,1.422e-26,0.02851,0.0531,0.052,42.5407,0.74,-0.0071,       b      0,       X      0,, P  5P  5     d,5,8,6,7,5,3,46,27,15,12,1,2,,9,11
7,3,13109.163968,2.326e-27,0.02429,0.0531,0.052,41.6435,0.72,-0.00645,       b      0,       X      0,, P  5Q  4     d,4,5,6,6,5,3,46,27,15,12,1,2,,54,54
7,3,13110.305822,2.617e-27,0.03317,0.0544,0.053,29.7006,0.72,-0.00645,       b      0,       X      0,, P  4P  4     d,4,5,6,6,5,3,46,27,15,12,1,2,,42,54
7,2,13110.53627,1.132e-26,0.02248,0.0531,0.052,40.5358,0.72,-0.00645,       b      0,       X      0,, P  5Q  4     d,5,8,6,7,5,3,46,27,15,12,1,2,,9,9
7,2,13111.596614,1.265e-26,0.03054,0.0544,0.053,28.9643,0.72,-0.00645,       b      0,       X      0,, P  4P  4     d,5,8,6,7,5,3,46,27,15,12,1,2,,7,9
7,1,13112.015868,5.721e-24,0.03513,0.0564,0.055,18.3371,0.7,-0.0056,       b      0,       X      0,, P  3P  3     d,5,8,7,7,5,3,45,26,15,12,1,2,,5,7
7,3,13112.340671,1.961e-27,0.02462,0.0544,0.053,27.6658,0.7,-0.0056,       b      0,       X      0,, P  4Q  3     d,4,5,6,6,5,3,46,27,15,12,1,2,,42,42
7,3,13113.366126,2.21e-27,0.03716,0.0564,0.055,18.5391,0.7,-0.0056,       b      0,       X      0,, P  3P  3     d,4,5,6,6,5,3,46,27,15,12,1,2,,30,42
7,2,13113.626722,9.532e-27,0.02279,0.0544,0.053,26.9342,0.7,-0.0056,       b      0,       X      0,, P  4Q  3     d,5,8,6,7,5,3,46,27,15,12,1,2,,7,7
7,1,13113.96544,7.65e-29,0.0000004654,0.053,0.053,16.3876,0.72,-0.00645,       b      0,       X      0,, P  3O  4     q,5,7,6,6,5,3,47,28,7,4,1,2,,5,9
7,1,13114.100185,3.888e-24,0.02364,0.0564,0.055,16.2528,0.71,-0.0051,       b      0,       X      0,, P  3Q  2     d,5,8,7,7,5,3,45,26,15,12,1,2,,5,5
7,2,13114.574588,1.066e-26,0.03419,0.0564,0.055,18.1026,0.7,-0.0056,       b      0,       X      0,, P  3P  3     d,5,8,6,7,5,3,46,27,15,12,1,2,,5,7
7,3,13115.442748,1.513e-27,0.02519,0.0564,0.055,16.4625,0.71,-0.0051,       b      0,       X      0,, P  3Q  2     d,4,5,6,6,5,3,46,27,15,12,1,2,,30,30
7,3,13116.336633,1.725e-27,0.04643,0.0585,0.056,10.1676,0.71,-0.0051,       b      0,       X      0,, P  2P  2     d,4,5,6,6,5,3,46,27,15,12,1,2,,18,30
7,2,13116.643966,7.359e-27,0.02337,0.0564,0.055,16.0332,0.71,-0.0051,       b      0,       X      0,, P  3Q  2     d,5,8,6,7,5,3,46,27,15,12,1,2,,5,5
7,2,13117.46522,8.323e-27,0.04278,0.0585,0.056,9.9559,0.71,-0.0051,       b      0,       X      0,, P  2P  2     d,5,8,6,7,5,3,46,27,15,12,1,2,,3,5
7,1,13118.044661,3.066e-24,0.08786,0.0615,0.059,3.961,0.72,-0.0052,       b      0,       X      0,, P  1P  1     d,5,8,7,7,5,3,45,26,15,12,1,2,,1,3
7,3,13118.502056,9.99e-28,0.02662,0.0585,0.056,8.0022,0.72,-0.0052,       b      0,       X      0,, P  2Q  1     d,4,5,6,6,5,3,46,27,15,12,1,2,,18,18
7,3,13119.217258,1.182e-27,0.09294,0.0615,0.059,4.5864,0.72,-0.0052,       b      0,       X      0,, P  1P  1     d,4,5,6,6,5,3,46,27,15,12,1,2,,6,18
7,2,13119.617605,4.874e-27,0.0248,0.0585,0.056,7.8036,0.72,-0.0052,       b      0,       X      0,, P  2Q  1     d,5,8,6,7,5,3,46,27,15,12,1,2,,3,3
7,1,13119.92145,3.59e-29,0.00000102,0.0563,0.055,2.0843,0.71,-0.0051,       b      0,       X      0,, P  1O  2     q,5,7,6,6,5,3,47,28,7,4,1,2,,1,5
7,2,13120.268426,5.695e-27,0.08556,0.0615,0.059,4.5247,0.72,-0.0052,       b      0,       X      0,, P  1P  1     d,5,8,6,7,5,3,46,27,15,12,1,2,,1,3
7,1,13126.391964,1.531e-24,0.008786,0.0564,0.055,3.961,0.71,-0.005,       b      0,       X      0,, R  1R  1     d,5,8,7,7,5,3,45,26,15,12,1,2,,5,3
7,3,13126.5043,7.728e-28,0.01983,0.0585,0.056,0,0.72,-0.0052,       b      0,       X      0,, R  0Q  1     d,4,5,6,6,5,3,46,27,15,12,1,2,,18,18
